date,min,max,median,q1,q3,stdev,count
2021-10-02T00:00:00.000Z,0.9,3.13,1.85,1.5,2.13,0.423,558
2021-10-03T00:00:00.000Z,0,3.4,2.04,1.55,2.42,0.87,566
2021-10-04T00:00:00.000Z,0,4.15,0.65,0.4,1.14,0.799,573
2021-10-05T00:00:00.000Z,0.1,3.5,1.14,0.67,1.85,0.738,577
2021-10-06T00:00:00.000Z,0,1.42,0.35,0.22,0.5,0.231,571
2021-10-07T00:00:00.000Z,0.1,2.22,0.7,0.43,1.1,0.447,576
2021-10-08T00:00:00.000Z,0.6,4.72,1.83,1.37,2.47,0.79,565
2021-10-09T00:00:00.000Z,1.9,6.6,3.65,3.08,4.18,0.726,559
2021-10-10T00:00:00.000Z,2.17,5.93,3.9,3.53,4.32,0.645,570
2021-10-11T00:00:00.000Z,1.73,5.35,3.35,2.83,3.75,0.689,571
2021-10-12T00:00:00.000Z,1.83,5.5,3.41,2.97,3.85,0.63,572
2021-10-13T00:00:00.000Z,0.1,9.98,1.5,1.05,1.9,0.717,564
2021-10-14T00:00:00.000Z,0.88,4.13,2.13,1.75,2.52,0.626,563
2021-10-15T00:00:00.000Z,0.73,3.8,1.83,1.5,2.25,0.561,567
2021-10-16T00:00:00.000Z,2.2,5.45,4.2,3.6,4.63,0.692,573
2021-10-17T00:00:00.000Z,1.7,6.4,3.85,3.2,4.43,0.887,570
2021-10-18T00:00:00.000Z,0.6,8,1.83,1.5,2.2,0.629,551
2021-10-19T00:00:00.000Z,0.5,3.72,1.27,1.05,1.6,0.47,580
2021-10-20T00:00:00.000Z,0.5,5.57,1.35,1.14,1.6,0.42,550
2021-10-21T00:00:00.000Z,0,5.03,0.47,0.3,1.05,0.74,564
2021-10-22T00:00:00.000Z,0.1,3.67,1.02,0.5,1.47,0.705,569
2021-10-23T00:00:00.000Z,0.43,2.87,1.38,1.1,1.76,0.484,573
2021-10-24T00:00:00.000Z,0.85,5,2.1,1.73,2.6,0.774,571
2021-10-25T00:00:00.000Z,1.02,4.59,2.33,1.88,2.75,0.651,569
2021-10-26T00:00:00.000Z,0.98,4.2,2.1,1.75,2.42,0.511,565
2021-10-27T00:00:00.000Z,2.15,6.53,3.45,3.13,3.85,0.601,547
2021-10-28T00:00:00.000Z,1.14,8.38,3.65,3.08,4.12,0.879,540
2021-10-29T00:00:00.000Z,1.5,6.8,3.95,2.95,4.44,0.919,561
2021-10-30T00:00:00.000Z,1.4,5.2,3.3,2.8,3.75,0.698,571
2021-10-31T00:00:00.000Z,0.8,4.25,2.45,2.04,2.78,0.534,564
2021-11-01T00:00:00.000Z,0,3.08,0.6,0.3,1.38,0.692,534
2021-11-02T00:00:00.000Z,0.1,7.43,0.56,0.35,0.82,0.687,526
2021-11-03T00:00:00.000Z,0.2,5.53,1.65,1.17,2.33,0.941,551
2021-11-04T00:00:00.000Z,0.22,2.9,1.04,0.77,1.38,0.432,568
2021-11-05T00:00:00.000Z,0.35,2.72,1.08,0.84,1.4,0.442,569
2021-11-06T00:00:00.000Z,1.17,4.7,2.33,2.04,2.69,0.541,560
2021-11-07T00:00:00.000Z,0.52,41.7,1.8,1.5,2.2,2.216,553
2021-11-08T00:00:00.000Z,0.65,3.33,1.67,1.45,2,0.446,464
2021-11-09T00:00:00.000Z,0.93,5,2.72,2.24,3.13,0.648,545
2021-11-10T00:00:00.000Z,2.25,7.32,4.34,3.74,5,0.846,552
2021-11-11T00:00:00.000Z,1.23,8.35,5.32,4.04,6.21,1.515,528
2021-11-12T00:00:00.000Z,2.38,6,4.05,3.69,4.42,0.571,501
2021-11-13T00:00:00.000Z,2,6.9,3.62,3.15,4.07,0.722,560
2021-11-14T00:00:00.000Z,0.43,6.7,3.15,2.15,3.84,1.164,548
2021-11-15T00:00:00.000Z,1.5,5.57,2.9,2.47,3.35,0.631,541
2021-11-16T00:00:00.000Z,1.17,6.28,2.9,2.4,3.42,0.72,546
2021-11-17T00:00:00.000Z,0.32,4.34,1.48,1.2,1.77,0.59,414
2021-11-18T00:00:00.000Z,1.17,4.97,2.25,1.92,2.63,0.525,524
2021-11-19T00:00:00.000Z,2.02,8.93,3.75,3.1,4.59,1.394,505
2021-11-20T00:00:00.000Z,1.9,5.7,3.47,3.08,4,0.661,542
2021-11-21T00:00:00.000Z,0.88,5.97,3.2,2.34,3.78,0.952,565
2021-11-22T00:00:00.000Z,0.97,5.8,2.38,2,2.92,0.737,558
2021-11-23T00:00:00.000Z,1.17,4.47,2.75,2.4,3.15,0.593,558
2021-11-24T00:00:00.000Z,1.77,5.93,3.58,3.15,4.03,0.658,555
2021-11-25T00:00:00.000Z,1.88,7.43,4.5,3.8,5.18,0.984,561
2021-11-26T00:00:00.000Z,0.28,4.32,2.2,1.7,2.67,0.73,570
2021-11-27T00:00:00.000Z,0.1,2.47,1,0.6,1.35,0.489,550
2021-11-28T00:00:00.000Z,0.22,3.13,1.1,0.8,1.42,0.489,551
2021-11-29T00:00:00.000Z,0.17,4.38,1.7,1.12,2.2,0.74,562
2021-11-30T00:00:00.000Z,0.1,2.4,0.7,0.5,1.08,0.441,556
2021-12-01T00:00:00.000Z,0.1,4.47,1.8,1.27,2.45,0.884,544
2021-12-02T00:00:00.000Z,0.1,2.27,0.43,0.25,0.68,0.306,542
2021-12-03T00:00:00.000Z,0.3,2.67,0.85,0.63,1.12,0.382,246
2021-12-04T00:00:00.000Z,0.1,2.54,1,0.4,1.41,0.58,525
2021-12-05T00:00:00.000Z,0.1,3.58,0.55,0.32,1.21,0.763,537
2021-12-06T00:00:00.000Z,0.22,4.28,1.48,0.9,2.04,0.828,554
2021-12-07T00:00:00.000Z,0.1,2.78,0.63,0.4,1.02,0.45,546
2021-12-08T00:00:00.000Z,0.2,3.5,1.1,0.72,1.64,0.686,536
2021-12-09T00:00:00.000Z,0.15,3.25,0.75,0.5,1.14,0.601,545
2021-12-10T00:00:00.000Z,0.1,2.88,0.43,0.3,0.8,0.454,538
2021-12-11T00:00:00.000Z,0.1,3.33,0.5,0.3,1.2,0.62,550
2021-12-12T00:00:00.000Z,0.3,3.58,1.98,1.5,2.42,0.621,523
2021-12-13T00:00:00.000Z,0.88,5.78,3.49,2.38,4.18,1.051,522
2021-12-14T00:00:00.000Z,1.8,6.32,3.88,3.39,4.4,0.726,521
2021-12-15T00:00:00.000Z,1.14,5.18,2.4,2.04,2.8,0.607,544
2021-12-16T00:00:00.000Z,0.82,4.03,2.33,1.95,2.67,0.555,541
2021-12-17T00:00:00.000Z,1.83,5.2,3.35,2.92,3.85,0.635,546
2021-12-18T00:00:00.000Z,2.25,5.7,3.8,3.42,4.22,0.608,540
2021-12-19T00:00:00.000Z,2.04,6.45,3.97,3.45,4.55,0.767,549
2021-12-20T00:00:00.000Z,1.08,5.25,2.75,2.38,3.2,0.65,519
2021-12-21T00:00:00.000Z,1.63,5.38,3.3,2.9,3.75,0.659,551
2021-12-22T00:00:00.000Z,2.1,5.8,3.78,3.33,4.22,0.71,548
2021-12-23T00:00:00.000Z,1.38,6.68,2.92,2.5,3.38,0.68,518
2021-12-24T00:00:00.000Z,0.4,3.95,1.73,1.42,2.08,0.502,546
2021-12-25T00:00:00.000Z,0.2,5.5,1.58,1.12,2.02,0.734,530
2021-12-26T00:00:00.000Z,0.88,3.75,2.04,1.7,2.6,0.598,560
2021-12-27T00:00:00.000Z,0.3,3.85,1.9,1.48,2.27,0.581,558
2021-12-28T00:00:00.000Z,0,77.45,1.32,0.3,1.92,3.396,566
2021-12-29T00:00:00.000Z,0,2.8,0.4,0.2,0.85,0.64,535
2021-12-30T00:00:00.000Z,0.1,2.75,0.77,0.45,1.08,0.439,556
2021-12-31T00:00:00.000Z,0.3,13.93,1.33,0.9,2.02,1.511,564
2022-01-01T00:00:00.000Z,1.88,14.8,3.42,3.03,4.03,1.502,559
2022-01-02T00:00:00.000Z,0.5,4.25,1.58,1.25,1.91,0.498,540
2022-01-03T00:00:00.000Z,0.13,5.72,0.93,0.63,1.24,0.481,561
2022-01-04T00:00:00.000Z,0.1,2.97,1.05,0.77,1.33,0.452,566
2022-01-05T00:00:00.000Z,0.1,3.65,0.47,0.27,0.7,0.358,568
2022-01-06T00:00:00.000Z,0.1,4.22,1.02,0.6,1.88,0.872,571
2022-01-07T00:00:00.000Z,0.2,3.7,1.05,0.68,1.5,0.685,563
2022-01-08T00:00:00.000Z,0.1,3.2,0.77,0.4,1.2,0.562,535
2022-01-09T00:00:00.000Z,0.1,2.8,0.35,0.2,0.55,0.389,535
2022-01-10T00:00:00.000Z,0.7,4.65,2.02,1.65,2.4,0.574,535
2022-01-11T00:00:00.000Z,0.52,4.05,2.2,1.85,2.5,0.551,555
2022-01-12T00:00:00.000Z,0.88,4.7,2.38,2.02,2.8,0.583,563
2022-01-13T00:00:00.000Z,1.63,6.15,3.9,3.4,4.38,0.732,560
2022-01-14T00:00:00.000Z,1.83,8.69,4.75,3.97,5.57,1.161,549
2022-01-15T00:00:00.000Z,2.88,9.47,5.53,4.84,6.13,1.022,553
2022-01-16T00:00:00.000Z,2.22,7.03,4.43,3.9,4.95,0.807,563
2022-01-17T00:00:00.000Z,2.04,7.18,4.13,3.55,4.7,0.835,566
2022-01-18T00:00:00.000Z,1.1,5.35,3,2.6,3.46,0.656,565
2022-01-19T00:00:00.000Z,2.08,7.18,4.3,3.65,5.05,0.932,490
2022-01-20T00:00:00.000Z,0.3,6.25,1.5,1.1,2.1,1.14,562
2022-01-21T00:00:00.000Z,0.2,3.9,1.17,0.88,1.48,0.437,529
2022-01-22T00:00:00.000Z,0.3,3.4,1.67,1.3,2.1,0.544,556
2022-01-23T00:00:00.000Z,0.6,6,3.5,2.58,4,0.937,550
2022-01-24T00:00:00.000Z,2.4,7.5,4.3,3.78,4.84,0.8,554
2022-01-25T00:00:00.000Z,2.15,7.7,4.75,4.05,5.32,0.985,553
2022-01-26T00:00:00.000Z,2.25,7.9,4.4,3.8,5.15,0.969,515
2022-01-27T00:00:00.000Z,1.75,7.4,4.03,3.53,4.5,0.764,549
2022-01-28T00:00:00.000Z,0.65,6.4,3.67,3,4.3,0.933,564
2022-01-29T00:00:00.000Z,0.88,5.5,2.47,2.02,2.91,0.669,545
2022-01-30T00:00:00.000Z,0.43,3.3,1.33,1.05,1.6,0.417,564
2022-01-31T00:00:00.000Z,0.1,3.65,0.63,0.35,1.44,0.69,564
2022-02-01T00:00:00.000Z,0.1,2.17,0.47,0.3,0.7,0.308,530
2022-02-02T00:00:00.000Z,0.1,1.7,0.3,0.2,0.52,0.308,529
2022-02-03T00:00:00.000Z,0.65,4.78,2.24,1.85,2.67,0.628,528
2022-02-04T00:00:00.000Z,0.8,8.73,3.7,2.85,4.28,0.962,538
2022-02-05T00:00:00.000Z,0.2,4.18,1.14,0.77,1.5,0.61,551
2022-02-06T00:00:00.000Z,0.1,2.47,0.63,0.3,0.98,0.442,549
2022-02-07T00:00:00.000Z,0.1,2.58,0.47,0.28,0.68,0.33,557
2022-02-08T00:00:00.000Z,0.1,8.69,0.7,0.5,0.95,0.559,543
2022-02-09T00:00:00.000Z,0.2,3.05,1.14,0.82,1.4,0.411,524
2022-02-10T00:00:00.000Z,0.1,3.07,1.5,1.1,1.8,0.486,524
2022-02-11T00:00:00.000Z,0.1,3.35,1.05,0.7,1.7,0.742,539
2022-02-12T00:00:00.000Z,0.43,4.03,1.52,1.23,1.9,0.499,545
2022-02-13T00:00:00.000Z,0.2,3.2,1.2,0.85,1.7,0.545,570
2022-02-14T00:00:00.000Z,0.2,3.05,1.27,0.93,1.6,0.515,570
2022-02-15T00:00:00.000Z,0.1,9.07,0.85,0.45,1.95,0.983,578
2022-02-16T00:00:00.000Z,0.1,2.8,1.2,0.7,1.58,0.547,568
2022-02-17T00:00:00.000Z,0,3.38,0.2,0.1,0.63,0.411,571
2022-02-18T00:00:00.000Z,0.1,2.04,0.73,0.5,1,0.383,572
2022-02-19T00:00:00.000Z,0.1,3.22,0.5,0.3,0.8,0.405,570
2022-02-20T00:00:00.000Z,0,1.98,0.52,0.4,0.7,0.244,571
2022-02-21T00:00:00.000Z,0.1,2.29,0.3,0.2,0.47,0.258,573
2022-02-22T00:00:00.000Z,0.1,2.29,0.52,0.37,0.77,0.306,576
2022-02-23T00:00:00.000Z,0.1,3.25,0.6,0.4,0.94,0.425,573
2022-02-24T00:00:00.000Z,0.1,2.97,1.1,0.88,1.38,0.416,573
2022-02-25T00:00:00.000Z,0.1,2.29,0.7,0.5,1.02,0.4,568
2022-02-26T00:00:00.000Z,0.3,3.55,1.17,0.88,1.62,0.613,576
2022-02-27T00:00:00.000Z,0.3,2.72,1.25,0.95,1.48,0.385,570
2022-02-28T00:00:00.000Z,0.63,4.22,2.5,1.73,3,0.772,571
2022-03-01T00:00:00.000Z,1.45,5.35,3.3,2.8,3.83,0.702,574
2022-03-02T00:00:00.000Z,1.38,5.7,3.95,3.35,4.45,0.77,562
2022-03-03T00:00:00.000Z,2.8,7.4,4.97,4.18,5.6,0.92,567
2022-03-04T00:00:00.000Z,2.17,5.45,3.5,3.17,3.85,0.52,570
2022-03-05T00:00:00.000Z,1.52,5.25,3.55,3.03,4,0.667,571
2022-03-06T00:00:00.000Z,1.4,13.05,3.78,3.17,4.47,0.99,560
2022-03-07T00:00:00.000Z,1.7,7,4.05,3.2,4.95,1.095,572
2022-03-08T00:00:00.000Z,1.92,8.65,5.7,4.32,6.68,1.381,563
2022-03-09T00:00:00.000Z,2.88,12.8,5.78,4.8,6.4,1.185,463
2022-03-10T00:00:00.000Z,2.63,7.35,5.13,4.53,5.72,0.854,522
2022-03-11T00:00:00.000Z,2.1,7.18,4.7,3.95,5.4,0.989,569
2022-03-12T00:00:00.000Z,1.02,15.15,4.13,3.58,4.72,1.228,564
2022-03-13T00:00:00.000Z,0.5,6.6,2.9,1.4,3.75,1.328,554
2022-03-14T00:00:00.000Z,0.1,2.35,1.14,0.5,1.55,0.601,570
2022-03-15T00:00:00.000Z,1.2,5.45,2.52,2,3.45,0.921,567
2022-03-16T00:00:00.000Z,2.38,6,3.8,3.3,4.5,0.769,567
2022-03-17T00:00:00.000Z,2.35,10.43,5.52,4.84,6.13,1.098,566
2022-03-18T00:00:00.000Z,4.75,11.18,7.53,6.32,8.68,1.367,547
2022-03-19T00:00:00.000Z,3.45,8.38,6.3,5.35,7.03,1.05,570
2022-03-20T00:00:00.000Z,1.55,8.18,4.34,2.7,5.92,1.645,561
2022-03-21T00:00:00.000Z,1.3,10.7,3.4,2.87,3.8,0.878,544
2022-03-22T00:00:00.000Z,1.92,5.7,3.7,3.22,4.13,0.619,557
2022-03-23T00:00:00.000Z,1.98,6.5,4.22,3.5,4.93,0.917,560
2022-03-24T00:00:00.000Z,2.6,7.45,4.2,3.75,4.84,0.83,553
2022-03-25T00:00:00.000Z,2.65,15.23,4.47,4.03,5.05,1.087,574
2022-03-26T00:00:00.000Z,3.5,8.63,5.65,4.75,6.2,0.912,570
2022-03-27T00:00:00.000Z,2.88,10.75,4.8,4.25,5.35,0.838,565
2022-03-28T00:00:00.000Z,2.85,10.35,3.97,3.63,4.38,1.068,574
2022-03-29T00:00:00.000Z,2.35,5.5,3.63,3.33,4.03,0.561,569
2022-03-30T00:00:00.000Z,0.73,4.9,2.35,1.8,2.95,0.761,566
2022-03-31T00:00:00.000Z,0.1,4.84,1.14,0.6,1.95,1.048,575
2022-04-01T00:00:00.000Z,0.3,3.67,1.12,0.85,1.5,0.489,564
2022-04-02T00:00:00.000Z,1.14,5.7,2.33,1.95,2.72,0.605,547
2022-04-03T00:00:00.000Z,1.25,6.8,2.7,2.29,3.08,0.596,576
2022-04-04T00:00:00.000Z,1.17,5.63,3.47,2.83,3.9,0.78,575
2022-04-05T00:00:00.000Z,0.3,4.07,1.98,1.12,2.8,0.915,568
2022-04-06T00:00:00.000Z,0.3,3.7,1.12,0.85,1.55,0.536,571
2022-04-07T00:00:00.000Z,0,2.4,0.2,0.1,0.32,0.222,572
2022-04-08T00:00:00.000Z,0,2.22,0.22,0.15,0.39,0.226,572
2022-04-09T00:00:00.000Z,0.1,2.9,0.95,0.47,1.25,0.477,553
2022-04-10T00:00:00.000Z,0.32,6.63,1,0.8,1.2,0.41,564
2022-04-11T00:00:00.000Z,0.35,4.22,1.52,1.17,1.84,0.498,565
2022-04-12T00:00:00.000Z,0.5,3.33,2.15,1.75,2.5,0.533,573
2022-04-13T00:00:00.000Z,0.8,3.35,1.85,1.58,2.1,0.414,571
2022-04-14T00:00:00.000Z,0.98,4.82,2.04,1.73,2.6,0.615,570
2022-04-15T00:00:00.000Z,1.3,5.95,3.28,2.6,4,0.921,572
2022-04-16T00:00:00.000Z,0.93,4.65,2.15,1.7,2.5,0.537,574
2022-04-17T00:00:00.000Z,0.93,3.5,1.83,1.45,2.17,0.487,571
2022-04-18T00:00:00.000Z,0.56,2.9,1.58,1.27,1.97,0.466,572
2022-04-19T00:00:00.000Z,0.55,2.83,1.35,1.14,1.73,0.435,570
2022-04-20T00:00:00.000Z,0.95,4,2.13,1.84,2.42,0.437,565
2022-04-21T00:00:00.000Z,1.14,4.4,2.63,2.29,3.05,0.532,562
2022-04-22T00:00:00.000Z,1.88,5.15,3.75,3.12,4.18,0.651,569
2022-04-23T00:00:00.000Z,3.4,7.05,5.28,4.88,5.72,0.627,568
2022-04-24T00:00:00.000Z,0.1,5.35,0.6,0.3,0.95,0.675,575
2022-04-25T00:00:00.000Z,0.1,2.38,0.4,0.3,0.82,0.491,543
2022-04-26T00:00:00.000Z,0.1,3.13,1.15,0.68,1.8,0.7,556
2022-04-27T00:00:00.000Z,1.27,8.55,2.6,2.2,3.17,0.692,558
2022-04-28T00:00:00.000Z,0.8,4.15,2.1,1.65,2.71,0.732,556
2022-04-29T00:00:00.000Z,1.23,4.38,2.6,2.2,2.95,0.546,571
2022-04-30T00:00:00.000Z,0.5,3.72,2.4,1.5,2.78,0.75,571
2022-05-01T00:00:00.000Z,0.9,4.68,2.08,1.75,2.63,0.744,547
2022-05-02T00:00:00.000Z,1.02,4.38,2.04,1.7,2.65,0.644,533
2022-05-03T00:00:00.000Z,1,7.7,2.4,2,3.05,0.734,555
2022-05-04T00:00:00.000Z,0.77,3.22,2.02,1.65,2.38,0.474,576
2022-05-05T00:00:00.000Z,0.38,3.53,2.35,2.02,2.63,0.474,567
2022-05-06T00:00:00.000Z,1.55,7.1,3.9,3.35,4.68,0.914,570
2022-05-07T00:00:00.000Z,1.95,6.13,4.05,2.97,4.72,1.018,574
2022-05-08T00:00:00.000Z,1.14,5.05,2.4,2.02,3.51,0.846,569
2022-05-09T00:00:00.000Z,1.2,4.84,2.6,2.29,3.2,0.656,556
2022-05-10T00:00:00.000Z,0.98,7.75,2.08,1.79,2.4,0.608,552
2022-05-11T00:00:00.000Z,1.2,3.4,1.98,1.75,2.2,0.32,535
2022-05-12T00:00:00.000Z,1.38,4.5,2.2,2.04,2.42,0.324,552
2022-05-13T00:00:00.000Z,1.48,4,2.42,2.2,2.67,0.367,558
2022-05-14T00:00:00.000Z,0.77,4.13,2.38,1.85,2.78,0.653,560
2022-05-15T00:00:00.000Z,0.4,4.18,2.27,1.9,2.58,0.672,562
2022-05-16T00:00:00.000Z,0.43,2.97,1.73,1.21,2.02,0.516,561
2022-05-17T00:00:00.000Z,0.93,18.27,1.9,1.58,2.31,1.002,557
2022-05-18T00:00:00.000Z,1.1,26.52,2.02,1.77,2.4,1.343,557
2022-05-19T00:00:00.000Z,0.77,3.5,2.2,1.7,2.63,0.604,554
2022-05-20T00:00:00.000Z,0.75,3.67,1.84,1.45,2.45,0.582,552
2022-05-21T00:00:00.000Z,1.55,3.55,2.38,2.13,2.65,0.348,555
2022-05-22T00:00:00.000Z,0.68,3.63,2.6,2.17,2.83,0.561,559
2022-05-23T00:00:00.000Z,0.52,4.22,1.88,1.23,3,0.961,548
2022-05-24T00:00:00.000Z,0.1,2.13,0.98,0.7,1.23,0.394,554
2022-05-25T00:00:00.000Z,0.2,2.38,0.8,0.6,1,0.337,548
2022-05-26T00:00:00.000Z,0.2,2.22,0.77,0.6,0.95,0.276,546
2022-05-27T00:00:00.000Z,0.5,2.29,1.07,0.92,1.25,0.299,552
2022-05-28T00:00:00.000Z,0.22,16.45,1.12,0.9,1.38,0.897,559
2022-05-29T00:00:00.000Z,0.38,1.95,1.02,0.84,1.2,0.259,529
2022-05-30T00:00:00.000Z,0.55,2.85,1.27,1.1,1.5,0.317,514
2022-05-31T00:00:00.000Z,0.55,2.63,1.32,1.1,1.55,0.348,522
2022-06-01T00:00:00.000Z,0.5,4.57,1.87,1.14,2.58,0.902,528
2022-06-02T00:00:00.000Z,1.73,5.68,2.88,2.4,3.63,0.844,417
2022-06-03T00:00:00.000Z,0.9,4.55,2.25,1.75,2.9,0.783,452
2022-06-04T00:00:00.000Z,1,3.53,2.1,1.8,2.5,0.473,505
2022-06-05T00:00:00.000Z,0.4,3.13,1.25,0.93,1.89,0.607,540
2022-06-06T00:00:00.000Z,0.52,3.7,1.92,1.4,2.22,0.555,492
2022-06-07T00:00:00.000Z,0.1,3.5,0.75,0.5,1.4,0.647,551
2022-06-08T00:00:00.000Z,0.2,3.67,0.86,0.7,1.05,0.324,536
2022-06-09T00:00:00.000Z,0,2.13,0.4,0.3,0.52,0.213,529
2022-06-10T00:00:00.000Z,0.17,13.38,1.02,0.8,1.35,1.034,538
2022-06-11T00:00:00.000Z,0.45,2.85,1.23,1,1.5,0.41,535
2022-06-12T00:00:00.000Z,0.68,3.17,1.6,1.35,1.9,0.39,551
2022-06-13T00:00:00.000Z,0.75,3.38,1.58,1.35,2,0.442,542
2022-06-14T00:00:00.000Z,0.93,2.88,1.7,1.49,1.92,0.377,513
2022-06-15T00:00:00.000Z,0.95,3.83,2.42,2.1,2.67,0.446,551
2022-06-16T00:00:00.000Z,1.05,9.69,2.17,1.92,2.38,0.494,543
2022-06-17T00:00:00.000Z,1.33,4.22,2.47,2.27,2.78,0.412,480
2022-06-18T00:00:00.000Z,1.02,4.18,2.4,2.02,2.95,0.569,553
2022-06-19T00:00:00.000Z,1.65,4.5,2.92,2.54,3.2,0.464,515
2022-06-20T00:00:00.000Z,1.48,4.38,2.6,2.35,3.28,0.58,504
2022-06-21T00:00:00.000Z,2,4.13,2.92,2.65,3.3,0.439,520
2022-06-22T00:00:00.000Z,0,5.28,2.67,0.85,3.1,1.18,505
2022-06-23T00:00:00.000Z,0,5.88,1,0.7,1.3,0.546,494
2022-06-24T00:00:00.000Z,0.1,5.95,0.77,0.5,1.25,0.676,568
2022-06-25T00:00:00.000Z,0.1,3.5,0.63,0.47,0.88,0.326,570
2022-06-26T00:00:00.000Z,0.32,3.03,1.5,1.2,1.83,0.477,573
2022-06-27T00:00:00.000Z,0.1,2.67,0.65,0.5,0.9,0.412,542
2022-06-28T00:00:00.000Z,0.5,3.75,1.75,1.45,2.13,0.58,551
2022-06-29T00:00:00.000Z,1.1,2.88,1.88,1.65,2.1,0.311,551
2022-06-30T00:00:00.000Z,0.1,4.03,2.15,1.77,2.83,0.794,547
2022-07-01T00:00:00.000Z,0.05,1.9,0.45,0.3,0.67,0.299,560
2022-07-02T00:00:00.000Z,0.43,3.33,1.35,1.05,1.63,0.507,556
2022-07-03T00:00:00.000Z,0.63,2.88,1.48,1.3,1.7,0.335,560
2022-07-04T00:00:00.000Z,0.6,2.65,1.42,1.14,1.77,0.412,560
2022-07-05T00:00:00.000Z,0.7,3.78,1.67,1.37,2.1,0.474,533
2022-07-06T00:00:00.000Z,0.56,3.7,1.65,1.41,1.88,0.349,557
2022-07-07T00:00:00.000Z,0.45,2.85,1.45,1.12,1.8,0.494,375
2022-07-08T00:00:00.000Z,0.45,2.38,1.17,1,1.4,0.302,536
2022-07-09T00:00:00.000Z,0.43,2.42,1.33,1,1.63,0.411,544
2022-07-10T00:00:00.000Z,0.28,2.58,1.52,1.2,1.9,0.472,553
2022-07-11T00:00:00.000Z,0.2,2.6,0.81,0.6,1.1,0.346,554
2022-07-12T00:00:00.000Z,0.3,2.4,0.95,0.7,1.2,0.344,563
2022-07-13T00:00:00.000Z,0.5,3.08,1.35,1.12,1.55,0.331,520
2022-07-14T00:00:00.000Z,0.73,3.38,1.63,1.35,1.88,0.362,553
2022-07-15T00:00:00.000Z,1.23,3.15,2.25,2.1,2.42,0.287,522
2022-07-16T00:00:00.000Z,1.3,3.4,2.17,1.9,2.4,0.374,569
2022-07-17T00:00:00.000Z,0.95,6.28,1.83,1.63,2,0.344,578
2022-07-18T00:00:00.000Z,1.02,3.4,1.98,1.7,2.35,0.472,564
2022-07-19T00:00:00.000Z,1.23,5.2,2.6,2.25,2.85,0.482,574
2022-07-20T00:00:00.000Z,1.67,5.13,3.2,2.83,3.5,0.529,574
2022-07-21T00:00:00.000Z,1.92,12.27,3.5,3.2,3.8,0.615,510
2022-07-22T00:00:00.000Z,2.4,5.38,3.6,3.28,4.03,0.521,574
2022-07-23T00:00:00.000Z,2.33,8.8,3.5,3.3,3.7,0.378,571
2022-07-24T00:00:00.000Z,2.88,5.88,3.75,3.5,4.09,0.441,578
2022-07-25T00:00:00.000Z,1.2,4.97,3.1,2.58,4,0.806,577
2022-07-26T00:00:00.000Z,0.22,2.13,1.1,0.88,1.33,0.324,570
2022-07-27T00:00:00.000Z,0.55,3.8,1.48,1.12,1.7,0.411,567
2022-07-28T00:00:00.000Z,0.95,9.93,2.02,1.73,2.35,0.567,561
2022-07-29T00:00:00.000Z,0.38,3.1,1.6,1.02,2.1,0.612,567
2022-07-30T00:00:00.000Z,0.5,3.2,1.5,1.27,1.73,0.386,565
2022-07-31T00:00:00.000Z,0.73,4,1.58,1.38,1.8,0.344,569
2022-08-01T00:00:00.000Z,0.4,4.55,1.8,1.44,2.13,0.537,509
2022-08-02T00:00:00.000Z,0.8,2.7,1.6,1.38,1.9,0.362,533
2022-08-03T00:00:00.000Z,0.9,3.03,1.75,1.52,2.04,0.367,553
2022-08-04T00:00:00.000Z,1.17,3.83,1.95,1.75,2.13,0.302,516
2022-08-05T00:00:00.000Z,0.56,3.38,1.7,1.3,2,0.452,539
2022-08-06T00:00:00.000Z,1.33,4.2,2.27,1.98,2.65,0.462,529
2022-08-07T00:00:00.000Z,1.52,4.18,2.9,2.45,3.28,0.523,504
2022-08-08T00:00:00.000Z,1.1,3.5,2.02,1.64,2.63,0.582,512
2022-08-09T00:00:00.000Z,0.98,4.09,1.85,1.58,2.29,0.503,531
2022-08-10T00:00:00.000Z,0.93,4.2,1.77,1.48,2.08,0.394,523
2022-08-11T00:00:00.000Z,1.02,2.9,2.02,1.73,2.27,0.369,502
2022-08-12T00:00:00.000Z,0.7,3.17,1.77,1.25,2.4,0.607,543
2022-08-13T00:00:00.000Z,0.52,5.09,1.33,1.12,1.6,0.401,541
2022-08-14T00:00:00.000Z,0.8,5.93,1.7,1.42,2,0.468,536
2022-08-15T00:00:00.000Z,0.38,2.95,1.6,1.3,1.83,0.41,510
2022-08-16T00:00:00.000Z,0.7,4.15,2.08,1.83,2.25,0.374,555
2022-08-17T00:00:00.000Z,0.3,3.5,2.38,2,2.6,0.666,512
2022-08-18T00:00:00.000Z,0.9,3.6,2,1.67,2.29,0.449,519
2022-08-19T00:00:00.000Z,0.25,3.22,1.98,1.65,2.29,0.494,567
2022-08-20T00:00:00.000Z,0.52,3.13,1.5,1.05,1.95,0.578,549
2022-08-21T00:00:00.000Z,0.2,3.6,0.93,0.7,1.33,0.574,558
2022-08-22T00:00:00.000Z,0.55,11.88,1.38,1.12,1.6,0.635,487
2022-08-23T00:00:00.000Z,0.7,3.08,1.6,1.3,2,0.48,559
2022-08-24T00:00:00.000Z,0.7,3.47,1.8,1.52,2.1,0.478,539
